buildingCode,building,day,time,people
AVH,Avery Hall 115,M,17:30,20
AVH,Avery Hall 115,M,17:45,20
AVH,Avery Hall 115,M,18:00,20
AVH,Avery Hall 115,M,18:15,7
AVH,Avery Hall 115,M,18:30,19
AVH,Avery Hall 115,M,18:45,19
AVH,Avery Hall 115,M,19:00,19
AVH,Avery Hall 115,M,19:15,19
AVH,Avery Hall 115,M,19:30,16
AVH,Avery Hall 115,M,19:45,16
AVH,Avery Hall 115,M,20:00,16
AVH,Avery Hall 115,M,20:15,16
AVH,Avery Hall 115,T,08:00,32
AVH,Avery Hall 115,T,08:15,32
AVH,Avery Hall 115,T,08:30,32
AVH,Avery Hall 115,T,08:45,32
AVH,Avery Hall 115,T,09:00,32
AVH,Avery Hall 115,T,09:30,259
AVH,Avery Hall 115,T,09:45,259
AVH,Avery Hall 115,T,10:00,259
AVH,Avery Hall 115,T,10:15,259
AVH,Avery Hall 115,T,10:30,259
AVH,Avery Hall 115,T,10:45,0
AVH,Avery Hall 115,T,11:00,123
AVH,Avery Hall 115,T,11:15,123
AVH,Avery Hall 115,T,11:30,180
AVH,Avery Hall 115,T,11:45,180
AVH,Avery Hall 115,T,12:00,135
AVH,Avery Hall 115,T,12:15,57
AVH,Avery Hall 115,T,12:30,157
AVH,Avery Hall 115,T,12:45,157
AVH,Avery Hall 115,T,13:00,157
AVH,Avery Hall 115,T,13:15,157
AVH,Avery Hall 115,T,13:30,97
AVH,Avery Hall 115,T,13:45,6
AVH,Avery Hall 115,T,14:00,100
AVH,Avery Hall 115,T,14:15,100
AVH,Avery Hall 115,T,14:30,101
AVH,Avery Hall 115,T,14:45,101
AVH,Avery Hall 115,T,15:00,64
AVH,Avery Hall 115,T,15:15,7
AVH,Avery Hall 115,T,15:30,174
AVH,Avery Hall 115,T,15:45,174
AVH,Avery Hall 115,T,16:00,174
AVH,Avery Hall 115,T,16:15,174
AVH,Avery Hall 115,T,16:30,162
AVH,Avery Hall 115,T,16:45,90
AVH,Avery Hall 115,T,17:00,126
AVH,Avery Hall 115,T,17:15,106
AVH,Avery Hall 115,T,17:30,106
AVH,Avery Hall 115,T,17:45,106
AVH,Avery Hall 115,T,18:00,106
AVH,Avery Hall 115,T,18:15,70
AVH,Avery Hall 115,T,18:30,110
AVH,Avery Hall 115,T,18:45,110
AVH,Avery Hall 115,T,19:00,110
AVH,Avery Hall 115,T,19:15,110
AVH,Avery Hall 115,T,19:30,110
AVH,Avery Hall 115,T,19:45,110
AVH,Avery Hall 115,T,20:00,110
AVH,Avery Hall 115,T,20:15,9
AVH,Avery Hall 115,W,08:30,255
AVH,Avery Hall 115,W,08:45,255
AVH,Avery Hall 115,W,09:00,255
AVH,Avery Hall 115,W,09:15,255
AVH,Avery Hall 115,W,09:30,259
AVH,Avery Hall 115,W,09:45,259
AVH,Avery Hall 115,W,10:00,259
AVH,Avery Hall 115,W,10:15,259
AVH,Avery Hall 115,W,10:30,361
AVH,Avery Hall 115,W,10:45,361
AVH,Avery Hall 115,W,11:00,361
AVH,Avery Hall 115,W,11:15,361
AVH,Avery Hall 115,W,11:30,239
AVH,Avery Hall 115,W,11:45,239
AVH,Avery Hall 115,W,12:00,239
AVH,Avery Hall 115,W,12:15,239
AVH,Avery Hall 115,W,12:30,327
AVH,Avery Hall 115,W,12:45,327
AVH,Avery Hall 115,W,13:00,327
AVH,Avery Hall 115,W,13:15,327
AVH,Avery Hall 115,W,13:30,70
AVH,Avery Hall 115,W,13:45,70
AVH,Avery Hall 115,W,14:00,70
AVH,Avery Hall 115,W,14:15,70
AVH,Avery Hall 115,W,14:30,128
AVH,Avery Hall 115,W,14:45,128
AVH,Avery Hall 115,W,15:00,128
AVH,Avery Hall 115,W,15:15,128
AVH,Avery Hall 115,W,15:30,172
AVH,Avery Hall 115,W,15:45,172
AVH,Avery Hall 115,W,16:00,172
AVH,Avery Hall 115,W,16:15,172
AVH,Avery Hall 115,W,16:30,131
AVH,Avery Hall 115,W,16:45,131
AVH,Avery Hall 115,W,17:00,144
AVH,Avery Hall 115,W,17:15,144
AVH,Avery Hall 115,W,17:30,79
AVH,Avery Hall 115,W,17:45,79
AVH,Avery Hall 115,W,18:00,79
AVH,Avery Hall 115,W,18:15,66
AVH,Avery Hall 115,W,18:30,50
AVH,Avery Hall 115,W,18:45,50
AVH,Avery Hall 115,W,19:00,50
AVH,Avery Hall 115,W,19:15,50
AVH,Avery Hall 115,W,19:30,50
AVH,Avery Hall 115,W,19:45,50
AVH,Avery Hall 115,W,20:00,50
AVH,Avery Hall 115,W,20:15,50
AVH,Avery Hall 115,R,08:00,0
AVH,Avery Hall 115,R,08:15,0
AVH,Avery Hall 115,R,08:30,20
AVH,Avery Hall 115,R,08:45,20
AVH,Avery Hall 115,R,09:00,37
AVH,Avery Hall 115,R,09:15,37
AVH,Avery Hall 115,R,09:30,291
AVH,Avery Hall 115,R,09:45,291
AVH,Avery Hall 115,R,10:00,299
AVH,Avery Hall 115,R,10:15,299
AVH,Avery Hall 115,R,10:30,299
AVH,Avery Hall 115,R,10:45,25
AVH,Avery Hall 115,R,11:00,150
AVH,Avery Hall 115,R,11:15,150
AVH,Avery Hall 115,R,11:30,172
AVH,Avery Hall 115,R,11:45,172
AVH,Avery Hall 115,R,12:00,127
AVH,Avery Hall 115,R,12:15,22
AVH,Avery Hall 115,R,12:30,173
AVH,Avery Hall 115,R,12:45,173
AVH,Avery Hall 115,R,13:00,173
AVH,Avery Hall 115,R,13:15,173
AVH,Avery Hall 115,R,13:30,130
AVH,Avery Hall 115,R,14:00,94
AVH,Avery Hall 115,R,14:15,94
AVH,Avery Hall 115,R,14:30,94
AVH,Avery Hall 115,R,14:45,94
AVH,Avery Hall 115,R,15:00,57
AVH,Avery Hall 115,R,15:30,106
AVH,Avery Hall 115,R,15:45,106
AVH,Avery Hall 115,R,16:00,106
AVH,Avery Hall 115,R,16:15,106
AVH,Avery Hall 115,R,16:30,106
AVH,Avery Hall 115,R,16:45,46
AVH,Avery Hall 115,R,17:00,93
AVH,Avery Hall 115,R,17:15,73
AVH,Avery Hall 115,R,17:30,47
AVH,Avery Hall 115,R,17:45,47
AVH,Avery Hall 115,R,18:00,47
AVH,Avery Hall 115,R,18:30,101
AVH,Avery Hall 115,R,18:45,101
AVH,Avery Hall 115,R,19:00,101
AVH,Avery Hall 115,R,19:15,101
AVH,Avery Hall 115,R,19:30,101
AVH,Avery Hall 115,R,19:45,101
AVH,Avery Hall 115,R,20:00,101
AVH,Avery Hall 115,F,08:30,144
AVH,Avery Hall 115,F,08:45,144
AVH,Avery Hall 115,F,09:00,144
AVH,Avery Hall 115,F,09:15,144
AVH,Avery Hall 115,F,09:30,234
AVH,Avery Hall 115,F,09:45,234
AVH,Avery Hall 115,F,10:00,234
AVH,Avery Hall 115,F,10:15,234
AVH,Avery Hall 115,F,10:30,260
AVH,Avery Hall 115,F,10:45,260
AVH,Avery Hall 115,F,11:00,260
AVH,Avery Hall 115,F,11:15,260
AVH,Avery Hall 115,F,11:30,224
AVH,Avery Hall 115,F,11:45,224
AVH,Avery Hall 115,F,12:00,224
AVH,Avery Hall 115,F,12:15,224
AVH,Avery Hall 115,F,12:30,312
AVH,Avery Hall 115,F,12:45,312
AVH,Avery Hall 115,F,13:00,312
AVH,Avery Hall 115,F,13:15,312
AVH,Avery Hall 115,F,13:30,60
AVH,Avery Hall 115,F,13:45,60
AVH,Avery Hall 115,F,14:00,60
AVH,Avery Hall 115,F,14:15,60
AVH,Avery Hall 115,F,14:30,90
AVH,Avery Hall 115,F,14:45,90
AVH,Avery Hall 115,F,15:00,90
AVH,Avery Hall 115,F,15:15,90
AVH,Avery Hall 115,F,15:30,17
AVH,Avery Hall 115,F,15:45,17
AVH,Avery Hall 115,F,16:00,17
AVH,Avery Hall 115,F,16:15,17
AVH,Avery Hall 115,F,16:30,17
AVH,Avery Hall 115,F,16:45,17
AVH,Avery Hall 115,F,17:00,17
AVH,Avery Hall 115,F,17:15,17
BESY,Bessey Hall 117,M,08:30,135
BESY,Bessey Hall 117,M,08:45,135
BESY,Bessey Hall 117,M,09:00,135
BESY,Bessey Hall 117,M,09:15,135
BESY,Bessey Hall 117,M,09:30,148
BESY,Bessey Hall 117,M,09:45,26
BESY,Bessey Hall 117,M,10:00,26
BESY,Bessey Hall 117,M,10:15,26
BESY,Bessey Hall 117,M,10:30,69
BESY,Bessey Hall 117,M,10:45,69
BESY,Bessey Hall 117,M,11:00,69
BESY,Bessey Hall 117,M,11:15,69
BESY,Bessey Hall 117,M,12:30,118
BESY,Bessey Hall 117,M,12:45,118
BESY,Bessey Hall 117,M,13:00,118
BESY,Bessey Hall 117,M,13:15,118
BESY,Bessey Hall 117,M,13:30,142
BESY,Bessey Hall 117,M,13:45,142
BESY,Bessey Hall 117,M,14:00,142
BESY,Bessey Hall 117,M,14:15,142
BESY,Bessey Hall 117,M,14:30,106
BESY,Bessey Hall 117,M,14:45,30
BESY,Bessey Hall 117,M,15:00,30
BESY,Bessey Hall 117,M,15:15,30
BESY,Bessey Hall 117,M,15:30,23
BESY,Bessey Hall 117,M,15:45,23
BESY,Bessey Hall 117,M,16:00,23
BESY,Bessey Hall 117,M,16:15,23
BESY,Bessey Hall 117,M,16:30,23
BESY,Bessey Hall 117,M,16:45,23
BESY,Bessey Hall 117,T,09:30,162
BESY,Bessey Hall 117,T,09:45,162
BESY,Bessey Hall 117,T,10:00,162
BESY,Bessey Hall 117,T,10:15,162
BESY,Bessey Hall 117,T,10:30,45
BESY,Bessey Hall 117,T,11:00,20
BESY,Bessey Hall 117,T,11:15,20
BESY,Bessey Hall 117,T,11:30,50
BESY,Bessey Hall 117,T,11:45,50
BESY,Bessey Hall 117,T,12:00,50
BESY,Bessey Hall 117,T,12:15,30
BESY,Bessey Hall 117,T,12:30,81
BESY,Bessey Hall 117,T,12:45,81
BESY,Bessey Hall 117,T,13:00,81
BESY,Bessey Hall 117,T,13:15,81
BESY,Bessey Hall 117,T,13:30,81
BESY,Bessey Hall 117,T,14:00,208
BESY,Bessey Hall 117,T,14:15,208
BESY,Bessey Hall 117,T,14:30,223
BESY,Bessey Hall 117,T,14:45,223
BESY,Bessey Hall 117,T,15:00,217
BESY,Bessey Hall 117,T,15:15,34
BESY,Bessey Hall 117,T,15:30,41
BESY,Bessey Hall 117,T,15:45,41
BESY,Bessey Hall 117,T,16:00,22
BESY,Bessey Hall 117,T,16:15,22
BESY,Bessey Hall 117,T,16:30,22
BESY,Bessey Hall 117,T,16:45,22
BESY,Bessey Hall 117,T,17:00,22
BESY,Bessey Hall 117,T,17:15,22
BESY,Bessey Hall 117,T,17:30,22
BESY,Bessey Hall 117,T,17:45,22
BESY,Bessey Hall 117,T,18:00,22
BESY,Bessey Hall 117,T,18:15,22
BESY,Bessey Hall 117,T,18:30,25
BESY,Bessey Hall 117,T,18:45,25
BESY,Bessey Hall 117,T,19:00,25
BESY,Bessey Hall 117,T,19:15,25
BESY,Bessey Hall 117,T,19:30,25
BESY,Bessey Hall 117,T,19:45,25
BESY,Bessey Hall 117,T,20:00,25
BESY,Bessey Hall 117,T,20:15,25
BESY,Bessey Hall 117,T,20:30,25
BESY,Bessey Hall 117,T,20:45,25
BESY,Bessey Hall 117,W,08:30,135
BESY,Bessey Hall 117,W,08:45,135
BESY,Bessey Hall 117,W,09:00,135
BESY,Bessey Hall 117,W,09:15,135
BESY,Bessey Hall 117,W,09:30,148
BESY,Bessey Hall 117,W,09:45,26
BESY,Bessey Hall 117,W,10:00,26
BESY,Bessey Hall 117,W,10:15,26
BESY,Bessey Hall 117,W,10:30,69
BESY,Bessey Hall 117,W,10:45,69
BESY,Bessey Hall 117,W,11:00,69
BESY,Bessey Hall 117,W,11:15,69
BESY,Bessey Hall 117,W,11:30,31
BESY,Bessey Hall 117,W,11:45,31
BESY,Bessey Hall 117,W,12:00,31
BESY,Bessey Hall 117,W,12:15,31
BESY,Bessey Hall 117,W,12:30,149
BESY,Bessey Hall 117,W,12:45,149
BESY,Bessey Hall 117,W,13:00,149
BESY,Bessey Hall 117,W,13:15,149
BESY,Bessey Hall 117,W,13:30,169
BESY,Bessey Hall 117,W,13:45,169
BESY,Bessey Hall 117,W,14:00,156
BESY,Bessey Hall 117,W,14:15,156
BESY,Bessey Hall 117,W,14:30,140
BESY,Bessey Hall 117,W,14:45,64
BESY,Bessey Hall 117,W,15:00,64
BESY,Bessey Hall 117,W,15:15,64
BESY,Bessey Hall 117,W,15:30,76
BESY,Bessey Hall 117,W,15:45,76
BESY,Bessey Hall 117,W,16:00,76
BESY,Bessey Hall 117,W,16:15,76
BESY,Bessey Hall 117,W,16:30,42
BESY,Bessey Hall 117,W,16:45,42
BESY,Bessey Hall 117,W,17:00,19
BESY,Bessey Hall 117,W,17:15,19
BESY,Bessey Hall 117,W,17:30,19
BESY,Bessey Hall 117,W,17:45,19
BESY,Bessey Hall 117,W,18:30,16
BESY,Bessey Hall 117,W,18:45,16
BESY,Bessey Hall 117,W,19:00,16
BESY,Bessey Hall 117,W,19:15,16
BESY,Bessey Hall 117,W,19:30,16
BESY,Bessey Hall 117,W,19:45,16
BESY,Bessey Hall 117,W,20:00,16
BESY,Bessey Hall 117,W,20:15,16
BESY,Bessey Hall 117,R,08:00,14
BESY,Bessey Hall 117,R,08:15,14
BESY,Bessey Hall 117,R,08:30,14
BESY,Bessey Hall 117,R,08:45,14
BESY,Bessey Hall 117,R,09:00,14
BESY,Bessey Hall 117,R,09:15,14
BESY,Bessey Hall 117,R,09:30,176
BESY,Bessey Hall 117,R,09:45,176
BESY,Bessey Hall 117,R,10:00,162
BESY,Bessey Hall 117,R,10:15,162
BESY,Bessey Hall 117,R,10:30,45
BESY,Bessey Hall 117,R,11:00,20
BESY,Bessey Hall 117,R,11:15,20
BESY,Bessey Hall 117,R,11:30,20
BESY,Bessey Hall 117,R,11:45,20
BESY,Bessey Hall 117,R,12:00,20
BESY,Bessey Hall 117,R,12:30,81
BESY,Bessey Hall 117,R,12:45,81
BESY,Bessey Hall 117,R,13:00,81
BESY,Bessey Hall 117,R,13:15,81
BESY,Bessey Hall 117,R,13:30,81
BESY,Bessey Hall 117,R,14:00,207
BESY,Bessey Hall 117,R,14:15,207
BESY,Bessey Hall 117,R,14:30,238
BESY,Bessey Hall 117,R,14:45,238
BESY,Bessey Hall 117,R,15:00,238
BESY,Bessey Hall 117,R,15:15,55
BESY,Bessey Hall 117,R,15:30,101
BESY,Bessey Hall 117,R,15:45,101
BESY,Bessey Hall 117,R,16:00,83
BESY,Bessey Hall 117,R,16:15,83
BESY,Bessey Hall 117,R,16:30,83
BESY,Bessey Hall 117,R,16:45,83
BESY,Bessey Hall 117,R,17:00,77
BESY,Bessey Hall 117,R,17:15,77
BESY,Bessey Hall 117,R,17:30,18
BESY,Bessey Hall 117,R,17:45,18
BESY,Bessey Hall 117,F,08:30,22
BESY,Bessey Hall 117,F,08:45,22
BESY,Bessey Hall 117,F,09:00,22
BESY,Bessey Hall 117,F,09:15,22
BESY,Bessey Hall 117,F,09:30,24
BESY,Bessey Hall 117,F,09:45,24
BESY,Bessey Hall 117,F,10:00,24
BESY,Bessey Hall 117,F,10:15,24
BESY,Bessey Hall 117,F,10:30,69
BESY,Bessey Hall 117,F,10:45,69
BESY,Bessey Hall 117,F,11:00,69
BESY,Bessey Hall 117,F,11:15,69
BESY,Bessey Hall 117,F,12:30,118
BESY,Bessey Hall 117,F,12:45,118
BESY,Bessey Hall 117,F,13:00,118
BESY,Bessey Hall 117,F,13:15,118
BESY,Bessey Hall 117,F,13:30,98
BESY,Bessey Hall 117,F,13:45,98
BESY,Bessey Hall 117,F,14:00,98
BESY,Bessey Hall 117,F,14:15,98
BESY,Bessey Hall 117,F,14:30,62
BESY,Bessey Hall 117,F,14:45,62
BESY,Bessey Hall 117,F,15:00,62
BESY,Bessey Hall 117,F,15:15,62
BESY,Bessey Hall 117,F,15:30,23
BESY,Bessey Hall 117,F,15:45,23
BESY,Bessey Hall 117,F,16:00,23
BESY,Bessey Hall 117,F,16:15,23
BESY,Bessey Hall 117,F,16:30,23
BESY,Bessey Hall 117,F,16:45,23
CEMA,Center for Emerging Arts 101E,M,11:30,65
CEMA,Center for Emerging Arts 101E,M,11:45,65
CEMA,Center for Emerging Arts 101E,M,12:00,65
CEMA,Center for Emerging Arts 101E,M,12:15,65
CEMA,Center for Emerging Arts 101E,M,12:30,65
CEMA,Center for Emerging Arts 101E,M,13:30,59
CEMA,Center for Emerging Arts 101E,M,13:45,59
CEMA,Center for Emerging Arts 101E,M,14:00,59
CEMA,Center for Emerging Arts 101E,M,14:15,59
CEMA,Center for Emerging Arts 101E,M,14:30,59
CEMA,Center for Emerging Arts 101E,M,15:30,28
CEMA,Center for Emerging Arts 101E,M,15:45,28
CEMA,Center for Emerging Arts 101E,M,16:00,28
CEMA,Center for Emerging Arts 101E,M,16:15,28
CEMA,Center for Emerging Arts 101E,M,16:30,28
CEMA,Center for Emerging Arts 101E,M,16:45,7
CEMA,Center for Emerging Arts 101E,T,09:30,50
CEMA,Center for Emerging Arts 101E,T,09:45,50
CEMA,Center for Emerging Arts 101E,T,10:00,50
CEMA,Center for Emerging Arts 101E,T,10:15,50
CEMA,Center for Emerging Arts 101E,T,10:30,50
CEMA,Center for Emerging Arts 101E,T,11:00,53
CEMA,Center for Emerging Arts 101E,T,11:15,53
CEMA,Center for Emerging Arts 101E,T,11:30,53
CEMA,Center for Emerging Arts 101E,T,11:45,53
CEMA,Center for Emerging Arts 101E,T,12:00,53
CEMA,Center for Emerging Arts 101E,T,12:30,28
CEMA,Center for Emerging Arts 101E,T,12:45,28
CEMA,Center for Emerging Arts 101E,T,13:00,28
CEMA,Center for Emerging Arts 101E,T,13:15,28
CEMA,Center for Emerging Arts 101E,T,13:30,28
CEMA,Center for Emerging Arts 101E,T,14:00,31
CEMA,Center for Emerging Arts 101E,T,14:15,31
CEMA,Center for Emerging Arts 101E,T,14:30,31
CEMA,Center for Emerging Arts 101E,T,14:45,31
CEMA,Center for Emerging Arts 101E,T,15:00,31
CEMA,Center for Emerging Arts 101E,T,15:15,10
CEMA,Center for Emerging Arts 101E,T,15:30,31
CEMA,Center for Emerging Arts 101E,T,15:45,31
CEMA,Center for Emerging Arts 101E,T,16:00,21
CEMA,Center for Emerging Arts 101E,T,16:15,21
CEMA,Center for Emerging Arts 101E,T,16:30,21
CEMA,Center for Emerging Arts 101E,W,09:30,12
CEMA,Center for Emerging Arts 101E,W,09:45,12
CEMA,Center for Emerging Arts 101E,W,10:00,12
CEMA,Center for Emerging Arts 101E,W,10:15,12
CEMA,Center for Emerging Arts 101E,W,10:30,12
CEMA,Center for Emerging Arts 101E,W,11:30,65
CEMA,Center for Emerging Arts 101E,W,11:45,65
CEMA,Center for Emerging Arts 101E,W,12:00,65
CEMA,Center for Emerging Arts 101E,W,12:15,65
CEMA,Center for Emerging Arts 101E,W,12:30,65
CEMA,Center for Emerging Arts 101E,W,13:30,59
CEMA,Center for Emerging Arts 101E,W,13:45,59
CEMA,Center for Emerging Arts 101E,W,14:00,59
CEMA,Center for Emerging Arts 101E,W,14:15,59
CEMA,Center for Emerging Arts 101E,W,14:30,59
CEMA,Center for Emerging Arts 101E,W,15:30,28
CEMA,Center for Emerging Arts 101E,W,15:45,28
CEMA,Center for Emerging Arts 101E,W,16:00,28
CEMA,Center for Emerging Arts 101E,W,16:15,28
CEMA,Center for Emerging Arts 101E,W,16:30,28
CEMA,Center for Emerging Arts 101E,W,16:45,7
CEMA,Center for Emerging Arts 101E,R,09:30,50
CEMA,Center for Emerging Arts 101E,R,09:45,50
CEMA,Center for Emerging Arts 101E,R,10:00,50
CEMA,Center for Emerging Arts 101E,R,10:15,50
CEMA,Center for Emerging Arts 101E,R,10:30,50
CEMA,Center for Emerging Arts 101E,R,11:00,53
CEMA,Center for Emerging Arts 101E,R,11:15,53
CEMA,Center for Emerging Arts 101E,R,11:30,53
CEMA,Center for Emerging Arts 101E,R,11:45,53
CEMA,Center for Emerging Arts 101E,R,12:00,53
CEMA,Center for Emerging Arts 101E,R,12:30,28
CEMA,Center for Emerging Arts 101E,R,12:45,28
CEMA,Center for Emerging Arts 101E,R,13:00,28
CEMA,Center for Emerging Arts 101E,R,13:15,28
CEMA,Center for Emerging Arts 101E,R,13:30,28
CEMA,Center for Emerging Arts 101E,R,14:00,48
CEMA,Center for Emerging Arts 101E,R,14:15,48
CEMA,Center for Emerging Arts 101E,R,14:30,48
CEMA,Center for Emerging Arts 101E,R,14:45,48
CEMA,Center for Emerging Arts 101E,R,15:00,48
CEMA,Center for Emerging Arts 101E,R,15:15,27
CEMA,Center for Emerging Arts 101E,R,15:30,48
CEMA,Center for Emerging Arts 101E,R,15:45,48
CEMA,Center for Emerging Arts 101E,R,16:00,38
CEMA,Center for Emerging Arts 101E,R,16:15,38
CEMA,Center for Emerging Arts 101E,R,16:30,38
CEMA,Center for Emerging Arts 101E,R,16:45,17
CEMA,Center for Emerging Arts 101E,F,09:30,12
CEMA,Center for Emerging Arts 101E,F,09:45,12
CEMA,Center for Emerging Arts 101E,F,10:00,12
CEMA,Center for Emerging Arts 101E,F,10:15,12
CEMA,Center for Emerging Arts 101E,F,10:30,12
CEMA,Center for Emerging Arts 101E,F,12:30,72
CEMA,Center for Emerging Arts 101E,F,12:45,72
CEMA,Center for Emerging Arts 101E,F,13:00,72
CEMA,Center for Emerging Arts 101E,F,13:15,72
CEMA,Center for Emerging Arts 101E,F,13:30,72
CEMA,Center for Emerging Arts 101E,F,13:45,72
CEMA,Center for Emerging Arts 101E,F,15:30,7
CEMA,Center for Emerging Arts 101E,F,15:45,7
CEMA,Center for Emerging Arts 101E,F,16:00,7
CEMA,Center for Emerging Arts 101E,F,16:15,7
CEMA,Center for Emerging Arts 101E,F,16:30,7
CEMA,Center for Emerging Arts 101E,F,16:45,7
LPH,Louise Pound Hall 102,M,08:30,135
LPH,Louise Pound Hall 102,M,08:45,135
LPH,Louise Pound Hall 102,M,09:00,135
LPH,Louise Pound Hall 102,M,09:15,135
LPH,Louise Pound Hall 102,M,09:30,350
LPH,Louise Pound Hall 102,M,09:45,314
LPH,Louise Pound Hall 102,M,10:00,314
LPH,Louise Pound Hall 102,M,10:15,314
LPH,Louise Pound Hall 102,M,10:30,348
LPH,Louise Pound Hall 102,M,10:45,348
LPH,Louise Pound Hall 102,M,11:00,348
LPH,Louise Pound Hall 102,M,11:15,348
LPH,Louise Pound Hall 102,M,11:30,340
LPH,Louise Pound Hall 102,M,11:45,340
LPH,Louise Pound Hall 102,M,12:00,340
LPH,Louise Pound Hall 102,M,12:15,340
LPH,Louise Pound Hall 102,M,12:30,246
LPH,Louise Pound Hall 102,M,12:45,246
LPH,Louise Pound Hall 102,M,13:00,246
LPH,Louise Pound Hall 102,M,13:15,246
LPH,Louise Pound Hall 102,M,13:30,234
LPH,Louise Pound Hall 102,M,13:45,234
LPH,Louise Pound Hall 102,M,14:00,234
LPH,Louise Pound Hall 102,M,14:15,234
LPH,Louise Pound Hall 102,M,14:30,261
LPH,Louise Pound Hall 102,M,14:45,261
LPH,Louise Pound Hall 102,M,15:00,261
LPH,Louise Pound Hall 102,M,15:15,261
LPH,Louise Pound Hall 102,M,15:30,32
LPH,Louise Pound Hall 102,M,15:45,32
LPH,Louise Pound Hall 102,M,16:00,32
LPH,Louise Pound Hall 102,M,16:15,32
LPH,Louise Pound Hall 102,M,16:30,32
LPH,Louise Pound Hall 102,M,16:45,6
LPH,Louise Pound Hall 102,M,17:00,6
LPH,Louise Pound Hall 102,M,17:15,6
LPH,Louise Pound Hall 102,M,17:30,16
LPH,Louise Pound Hall 102,M,17:45,16
LPH,Louise Pound Hall 102,M,18:00,16
LPH,Louise Pound Hall 102,M,18:15,16
LPH,Louise Pound Hall 102,M,18:30,10
LPH,Louise Pound Hall 102,T,08:00,65
LPH,Louise Pound Hall 102,T,08:15,65
LPH,Louise Pound Hall 102,T,08:30,86
LPH,Louise Pound Hall 102,T,08:45,86
LPH,Louise Pound Hall 102,T,09:00,86
LPH,Louise Pound Hall 102,T,09:15,21
LPH,Louise Pound Hall 102,T,09:30,230
LPH,Louise Pound Hall 102,T,09:45,230
LPH,Louise Pound Hall 102,T,10:00,260
LPH,Louise Pound Hall 102,T,10:15,260
LPH,Louise Pound Hall 102,T,10:30,260
LPH,Louise Pound Hall 102,T,10:45,30
LPH,Louise Pound Hall 102,T,11:00,470
LPH,Louise Pound Hall 102,T,11:15,470
LPH,Louise Pound Hall 102,T,11:30,470
LPH,Louise Pound Hall 102,T,11:45,470
LPH,Louise Pound Hall 102,T,12:00,470
LPH,Louise Pound Hall 102,T,12:30,318
LPH,Louise Pound Hall 102,T,12:45,318
LPH,Louise Pound Hall 102,T,13:00,318
LPH,Louise Pound Hall 102,T,13:15,318
LPH,Louise Pound Hall 102,T,13:30,318
LPH,Louise Pound Hall 102,T,14:00,132
LPH,Louise Pound Hall 102,T,14:15,132
LPH,Louise Pound Hall 102,T,14:30,160
LPH,Louise Pound Hall 102,T,14:45,160
LPH,Louise Pound Hall 102,T,15:00,160
LPH,Louise Pound Hall 102,T,15:15,28
LPH,Louise Pound Hall 102,T,15:30,215
LPH,Louise Pound Hall 102,T,15:45,215
LPH,Louise Pound Hall 102,T,16:00,215
LPH,Louise Pound Hall 102,T,16:15,215
LPH,Louise Pound Hall 102,T,16:30,215
LPH,Louise Pound Hall 102,T,16:45,28
LPH,Louise Pound Hall 102,T,17:00,28
LPH,Louise Pound Hall 102,T,17:15,28
LPH,Louise Pound Hall 102,T,17:30,44
LPH,Louise Pound Hall 102,T,17:45,44
LPH,Louise Pound Hall 102,T,18:00,44
LPH,Louise Pound Hall 102,T,18:15,16
LPH,Louise Pound Hall 102,T,18:30,27
LPH,Louise Pound Hall 102,T,18:45,21
LPH,Louise Pound Hall 102,T,19:00,21
LPH,Louise Pound Hall 102,T,19:15,21
LPH,Louise Pound Hall 102,T,19:30,21
LPH,Louise Pound Hall 102,T,19:45,21
LPH,Louise Pound Hall 102,T,20:00,21
LPH,Louise Pound Hall 102,T,20:15,21
LPH,Louise Pound Hall 102,W,08:30,135
LPH,Louise Pound Hall 102,W,08:45,135
LPH,Louise Pound Hall 102,W,09:00,135
LPH,Louise Pound Hall 102,W,09:15,135
LPH,Louise Pound Hall 102,W,09:30,241
LPH,Louise Pound Hall 102,W,09:45,205
LPH,Louise Pound Hall 102,W,10:00,205
LPH,Louise Pound Hall 102,W,10:15,205
LPH,Louise Pound Hall 102,W,10:30,266
LPH,Louise Pound Hall 102,W,10:45,266
LPH,Louise Pound Hall 102,W,11:00,266
LPH,Louise Pound Hall 102,W,11:15,266
LPH,Louise Pound Hall 102,W,11:30,340
LPH,Louise Pound Hall 102,W,11:45,340
LPH,Louise Pound Hall 102,W,12:00,340
LPH,Louise Pound Hall 102,W,12:15,340
LPH,Louise Pound Hall 102,W,12:30,93
LPH,Louise Pound Hall 102,W,12:45,93
LPH,Louise Pound Hall 102,W,13:00,93
LPH,Louise Pound Hall 102,W,13:15,93
LPH,Louise Pound Hall 102,W,13:30,270
LPH,Louise Pound Hall 102,W,13:45,270
LPH,Louise Pound Hall 102,W,14:00,270
LPH,Louise Pound Hall 102,W,14:15,270
LPH,Louise Pound Hall 102,W,14:30,280
LPH,Louise Pound Hall 102,W,14:45,244
LPH,Louise Pound Hall 102,W,15:00,244
LPH,Louise Pound Hall 102,W,15:15,244
LPH,Louise Pound Hall 102,W,15:30,30
LPH,Louise Pound Hall 102,W,15:45,30
LPH,Louise Pound Hall 102,W,16:00,30
LPH,Louise Pound Hall 102,W,16:15,30
LPH,Louise Pound Hall 102,W,16:30,30
LPH,Louise Pound Hall 102,W,16:45,9
